1;bunker;398.00;10.20;3294.00;3.73;0
1;bunker;261.00;10.70;3118.00;0.11;0
1;bunker;108.00;10.40;3303.00;2.78;0
1;bunker;103.00;10.35;3451.00;5.44;0
1;bunker;388.00;10.68;3244.00;2.17;0
1;bunker;60.00;10.73;3410.00;4.84;0
1;bunker;232.00;10.90;3119.00;1.23;0
1;bunker;4.00;12.90;3049.00;2.78;0
1;bunker;231.00;11.00;3168.00;0.62;0
1;bunker;219.00;11.07;3118.00;1.83;0
1;bunker;306.00;11.10;3071.00;5.95;0
1;bunker;264.00;10.45;3420.00;2.68;0
1;bunker;165.00;10.40;3327.00;3.90;0
1;bunker;4.00;10.65;3504.00;1.73;0
1;bunker;433.00;10.35;3262.00;4.40;0
1;bunker;431.00;10.30;3182.00;5.96;0
1;bunker;38.00;11.50;3154.00;2.34;0
1;bunker;142.00;10.70;3452.00;0.18;0
1;bunker;106.00;10.10;3516.00;1.39;0
1;bunker;228.00;10.60;3531.00;4.40;0
1;bunker;297.00;10.82;3217.00;0.79;0
1;bunker;335.00;11.25;3092.00;4.91;0
1;bunker;244.00;10.70;3539.00;0.18;0
1;bunker;120.00;10.82;3349.00;2.85;0
1;bunker;10.00;11.60;3145.00;0.69;0
1;bunker;89.00;11.10;3105.00;1.90;0
1;bunker;163.00;10.70;3281.00;4.91;0
1;bunker;171.00;10.98;3406.00;1.29;0
1;bunker;91.00;11.40;3126.00;3.96;0
1;bunker;145.00;11.93;3068.00;0.34;0
1;bunker;470.00;11.15;3306.00;3.36;0
1;bunker;245.00;11.00;3221.00;4.57;0
1;bunker;345.00;11.62;3080.00;2.41;0
1;bunker;138.00;10.98;3257.00;0.25;0
1;bunker;345.00;13.98;3045.00;0.35;0
1;bunker;458.00;10.35;3230.00;4.47;0
1;bunker;18.00;11.05;3334.00;0.85;0
1;bunker;126.00;10.50;3521.00;3.87;0
1;bunker;168.00;10.70;3446.00;5.08;0
1;bunker;155.00;11.93;3046.00;2.92;0
1;bunker;3.00;10.50;3575.00;5.58;0
1;bunker;295.00;10.73;3284.00;0.86;0
1;bunker;154.00;11.05;3412.00;3.52;0
1;bunker;383.00;10.43;3338.00;1.36;0
1;bunker;307.00;10.50;3441.00;4.03;0
1;bunker;291.00;10.88;3554.00;5.59;0
1;bunker;437.00;10.75;3193.00;3.42;0
1;bunker;8.00;11.25;3185.00;4.64;0
1;bunker;193.00;10.88;3233.00;2.48;0
1;bunker;34.00;15.98;3021.00;4.03;0
1;bunker;236.00;10.85;3303.00;0.41;0
1;bunker;12.00;10.98;3420.00;3.08;0
1;bunker;312.00;10.65;3292.00;0.92;0
1;bunker;185.00;10.70;3287.00;1.02;0
1;bunker;373.00;11.15;3388.00;5.15;0
1;bunker;260.00;10.85;3112.00;2.98;0
1;bunker;191.00;10.80;3198.00;4.54;0
1;bunker;55.00;10.55;3307.00;0.92;0
1;bunker;190.00;11.62;3115.00;3.59;0
1;bunker;145.00;10.90;3217.00;1.43;0
1;bunker;287.00;11.28;3075.00;1.53;0
1;bunker;184.00;12.05;3081.00;5.65;0
1;bunker;111.00;10.32;3443.00;2.04;0
1;bunker;207.00;11.25;3144.00;4.70;0
1;bunker;344.00;10.70;3156.00;6.26;0
1;bunker;7.00;10.75;3249.00;4.10;0
1;bunker;373.00;10.30;3296.00;0.48;0
1;bunker;16.00;10.70;3491.00;3.15;0
1;bunker;127.00;10.40;3328.00;6.16;0
1;bunker;228.00;10.85;3358.00;1.09;0
1;bunker;45.00;10.53;3488.00;5.22;0
1;bunker;489.00;10.35;3250.00;0.49;0
1;bunker;90.00;16.00;3015.00;4.61;0
1;bunker;32.00;11.73;3150.00;5.82;0
1;bunker;15.00;10.60;3448.00;3.66;0
1;bunker;518.00;12.28;3309.00;5.22;0
1;bunker;41.00;10.50;3302.00;1.60;0
1;bunker;329.00;12.93;3057.00;5.72;0
1;bunker;284.00;11.53;3059.00;2.10;0
1;bunker;406.00;10.57;3324.00;3.66;0
1;bunker;85.00;10.95;3330.00;0.04;0
1;bunker;215.00;10.70;3529.00;4.17;0
1;bunker;199.00;10.90;3259.00;5.38;0
1;bunker;74.00;10.70;3430.00;2.11;0
1;bunker;423.00;12.32;3350.00;4.78;0
1;bunker;102.00;11.75;3066.00;1.16;0
1;bunker;17.00;10.88;3463.00;2.71;0
1;bunker;536.00;12.23;3258.00;0.55;0
1;bunker;263.00;11.20;3174.00;4.68;0
1;bunker;389.00;10.70;3221.00;5.89;0
1;bunker;356.00;12.35;3044.00;2.62;0
1;bunker;467.00;10.20;3205.00;5.28;0
1;bunker;73.00;10.40;3496.00;1.67;0
1;bunker;161.00;10.98;3228.00;4.33;0
1;bunker;117.00;11.10;3379.00;1.07;0
1;bunker;263.00;10.93;3450.00;2.27;0
1;bunker;203.00;10.40;3313.00;0.11;0
1;bunker;371.00;12.18;3043.00;2.78;0
1;bunker;360.00;16.27;3017.00;4.34;0
1;bunker;186.00;11.00;3167.00;2.17;0
1;bunker;364.00;10.82;3457.00;4.84;0
1;bunker;10.00;10.80;3222.00;0.12;0
1;bunker;276.00;10.60;3527.00;2.78;0
1;bunker;339.00;10.80;3237.00;0.62;0
1;bunker;9.00;12.20;3089.00;1.83;0
1;bunker;58.00;10.70;3271.00;4.85;0
1;bunker;416.00;10.75;3228.00;1.23;0
1;bunker;267.00;10.55;3333.00;5.35;0
1;bunker;129.00;11.70;3114.00;0.28;0
1;bunker;201.00;11.03;3401.00;3.29;0
1;bunker;166.00;11.62;3122.00;1.13;0
1;bunker;171.00;11.38;3499.00;2.34;0
1;bunker;268.00;11.50;3571.00;0.18;0
1;bunker;97.00;10.50;3287.00;1.74;0
1;bunker;251.00;10.90;3290.00;4.40;0
1;bunker;308.00;10.70;3170.00;0.79;0
1;bunker;476.00;12.15;3338.00;4.91;0
1;bunker;427.00;10.25;3302.00;5.01;0
1;bunker;279.00;10.78;3254.00;2.85;0
1;bunker;346.00;11.88;3494.00;5.52;0
1;bunker;13.00;12.18;3097.00;0.79;0
1;bunker;204.00;11.07;3383.00;4.91;0
1;bunker;144.00;10.50;3488.00;1.29;0
1;bunker;295.00;10.45;3374.00;5.42;0
1;bunker;240.00;10.85;3196.00;5.52;0
1;bunker;142.00;10.93;3578.00;3.36;0
1;bunker;53.00;10.93;3227.00;6.03;0
1;bunker;141.00;11.38;3149.00;2.41;0
1;bunker;59.00;10.70;3472.00;3.96;0
1;bunker;118.00;11.10;3378.00;1.81;0
1;bunker;377.00;10.62;3410.00;3.02;0
1;bunker;209.00;11.10;3091.00;0.85;0
1;bunker;321.00;11.10;3128.00;3.87;0
1;bunker;172.00;11.10;3364.00;5.08;0
1;bunker;312.00;10.82;3199.00;2.92;0
1;bunker;314.00;10.85;3249.00;4.48;0
1;bunker;183.00;11.10;3155.00;0.86;0
1;bunker;29.00;10.93;3327.00;3.52;0
1;bunker;361.00;10.78;3238.00;1.36;0
1;bunker;18.00;10.35;3545.00;2.92;0
1;bunker;79.00;9.95;3582.00;5.59;0
1;bunker;340.00;11.88;3577.00;1.97;0
1;bunker;80.00;10.00;3554.00;6.09;0
1;bunker;247.00;10.70;3546.00;1.37;0
1;bunker;67.00;10.28;3542.00;4.03;0
1;bunker;289.00;10.55;3533.00;1.87;0
1;bunker;111.00;10.18;3544.00;3.09;0
1;bunker;155.00;10.95;3539.00;6.10;0
1;bunker;116.00;10.20;3494.00;2.48;0
1;bunker;52.00;10.40;3514.00;5.15;0
1;bunker;149.00;10.65;3485.00;0.42;0
1;bunker;223.00;10.60;3497.00;4.54;0
1;bunker;105.00;10.10;3500.00;5.76;0
1;bunker;201.00;10.95;3460.00;3.59;0
1;bunker;68.00;10.50;3446.00;0.33;0
1;bunker;272.00;10.30;3446.00;1.53;0
1;bunker;165.00;10.50;3419.00;5.65;0
1;bunker;85.00;10.53;3419.00;2.04;0
1;bunker;290.00;10.80;3393.00;5.06;0
1;bunker;252.00;10.53;3391.00;6.26;0
1;bunker;265.00;10.30;3376.00;4.10;0
1;bunker;78.00;11.10;3376.00;0.48;0
1;bunker;436.00;12.03;3376.00;2.04;0
1;bunker;327.00;10.30;3362.00;4.71;0
1;bunker;10.00;10.60;3363.00;2.55;0
1;bunker;220.00;11.00;3363.00;2.65;0
1;bunker;43.00;10.98;3353.00;0.49;0
1;bunker;317.00;10.20;3355.00;4.61;0
1;bunker;281.00;10.40;3327.00;5.82;0
1;bunker;152.00;10.48;3332.00;2.55;0
1;bunker;237.00;10.90;3277.00;5.22;0
1;bunker;74.00;10.73;3293.00;1.60;0
1;bunker;418.00;10.53;3266.00;4.27;0
1;bunker;108.00;10.55;3278.00;1.00;0
1;bunker;307.00;10.70;3259.00;3.66;0
1;bunker;179.00;10.70;3240.00;0.05;0
1;bunker;262.00;10.50;3250.00;2.71;0
1;bunker;415.00;10.30;3250.00;5.73;0
1;bunker;283.00;10.88;3227.00;2.11;0
1;bunker;221.00;10.70;3233.00;4.78;0
1;bunker;106.00;11.07;3229.00;2.61;0
1;bunker;274.00;10.90;3199.00;2.72;0
1;bunker;374.00;10.70;3216.00;0.56;0
1;bunker;187.00;10.80;3197.00;3.22;0
1;bunker;392.00;10.73;3205.00;4.78;0
1;bunker;415.00;10.93;3204.00;1.16;0
1;bunker;139.00;10.93;3192.00;5.28;0
1;bunker;66.00;11.40;3171.00;0.21;0
1;bunker;1.00;11.55;3149.00;3.23;0
1;bunker;173.00;10.90;3177.00;1.07;0
1;bunker;110.00;11.43;3167.00;3.73;0
1;bunker;125.00;11.48;3145.00;0.11;0
1;bunker;100.00;11.45;3147.00;1.67;0
1;bunker;188.00;11.40;3136.00;5.80;0
1;bunker;285.00;11.05;3136.00;0.72;0
1;bunker;355.00;10.98;3110.00;4.84;0
1;bunker;144.00;11.60;3090.00;0.12;0
1;bunker;77.00;11.50;3102.00;2.78;0
1;bunker;252.00;10.70;3082.00;5.45;0
1;bunker;196.00;11.70;3097.00;2.19;0
1;bunker;203.00;14.82;3042.00;4.85;0
1;bunker;136.00;13.35;3058.00;1.23;0
1;bunker;159.00;14.30;3025.00;5.35;0
1;bunker;63.00;14.45;2996.00;5.45;0
1;anti_air_building;86.00;11.10;3201.00;3.29;0
1;anti_air_building;252.00;10.85;3115.00;5.96;0
1;anti_air_building;340.00;11.00;3132.00;2.34;0
1;synthetic_refinery;323.00;11.38;3388.00;3.90;0
1;fuel_silo;344.00;10.30;3328.00;1.74;0
1;radar_station;278.00;10.82;3280.00;4.72;0
1;rocket_site;197.00;10.80;3368.00;0.79;0
1;nuclear_reactor;302.00;10.20;3366.00;3.81;0
2;arms_factory;1304.00;12.23;3429.00;4.09;0
2;arms_factory;995.00;11.38;3442.00;0.47;0
2;arms_factory;560.00;12.43;3361.00;2.04;0
2;arms_factory;1231.00;11.03;3441.00;4.70;0
2;arms_factory;829.00;10.70;3499.00;2.54;0
2;arms_factory;697.00;10.80;3311.00;3.74;0
2;industrial_complex;578.00;12.60;3326.00;0.48;0
2;industrial_complex;882.00;11.10;3375.00;3.14;0
2;industrial_complex;1017.00;9.73;3297.00;5.81;0
2;industrial_complex;988.00;11.50;3503.00;2.54;0
2;industrial_complex;793.00;11.00;3541.00;5.21;0
2;industrial_complex;1032.00;9.80;3367.00;1.59;0
2;air_base;698.00;12.25;3260.00;4.25;0
2;bunker;540.00;11.40;3478.00;0.99;0
2;bunker;1088.00;9.73;3344.00;3.66;0
2;bunker;995.00;10.48;3565.00;0.04;0
2;bunker;976.00;10.70;3536.00;2.70;0
2;bunker;727.00;10.95;3288.00;5.72;0
2;bunker;921.00;11.90;3487.00;0.64;0
2;bunker;1034.00;9.88;3286.00;4.76;0
2;bunker;1166.00;11.68;3538.00;2.61;0
2;bunker;389.00;10.90;3541.00;2.71;0
2;bunker;435.00;11.30;3432.00;0.55;0
2;bunker;1108.00;12.73;3577.00;3.21;0
2;bunker;659.00;10.60;3394.00;4.77;0
2;bunker;834.00;9.73;3579.00;1.16;0
2;bunker;966.00;10.70;3538.00;5.28;0
2;bunker;1123.00;10.57;3388.00;0.20;0
2;bunker;1082.00;10.43;3444.00;3.22;0
2;bunker;878.00;10.57;3320.00;5.88;0
2;bunker;867.00;11.55;3370.00;2.26;0
2;bunker;737.00;11.60;3470.00;0.11;0
2;bunker;926.00;11.10;3436.00;1.67;0
2;bunker;1231.00;10.35;3352.00;5.79;0
2;bunker;1099.00;10.10;3369.00;0.71;0
2;bunker;738.00;10.82;3301.00;4.83;0
2;bunker;1013.00;9.85;3376.00;0.11;0
2;bunker;878.00;10.75;3520.00;2.78;0
2;bunker;479.00;13.00;3391.00;5.44;0
2;bunker;433.00;10.73;3546.00;2.17;0
2;bunker;707.00;10.48;3568.00;3.38;0
2;bunker;1189.00;10.05;3438.00;1.22;0
2;bunker;917.00;9.85;3576.00;5.34;0
2;bunker;778.00;10.70;3569.00;5.45;0
2;bunker;1022.00;10.95;3485.00;3.29;0
2;bunker;534.00;11.20;3522.00;5.95;0
2;bunker;849.00;11.05;3350.00;2.33;0
2;bunker;595.00;10.40;3415.00;3.89;0
2;bunker;1003.00;10.32;3405.00;1.73;0
2;bunker;1070.00;9.90;3315.00;4.40;0
2;bunker;978.00;10.30;3401.00;0.78;0
2;bunker;577.00;10.43;3581.00;2.34;0
2;bunker;788.00;10.57;3524.00;0.18;0
2;bunker;905.00;11.20;3464.00;2.84;0
2;bunker;482.00;10.75;3474.00;5.50;0
2;bunker;565.00;10.82;3463.00;2.24;0
2;bunker;516.00;10.57;3498.00;3.45;0
2;bunker;894.00;10.70;3354.00;1.29;0
2;bunker;689.00;10.68;3403.00;2.85;0
2;bunker;522.00;13.85;3348.00;5.51;0
2;bunker;931.00;10.55;3347.00;1.90;0
2;bunker;445.00;11.80;3453.00;6.02;0
2;bunker;1302.00;10.95;3472.00;6.12;0
2;bunker;378.00;11.80;3530.00;3.96;0
2;bunker;736.00;10.80;3377.00;1.80;0
2;bunker;637.00;10.43;3530.00;4.46;0
2;bunker;1177.00;11.75;3486.00;6.03;0
2;bunker;1046.00;11.00;3574.00;2.41;0
2;bunker;404.00;10.98;3452.00;0.25;0
2;bunker;1086.00;9.95;3408.00;1.45;0
2;bunker;1015.00;9.70;3340.00;4.47;0
2;bunker;1166.00;11.53;3497.00;0.85;0
2;bunker;678.00;10.73;3415.00;3.52;0
2;bunker;592.00;10.90;3463.00;5.08;0
2;bunker;778.00;11.35;3406.00;2.92;0
2;bunker;547.00;11.05;3566.00;5.58;0
2;bunker;641.00;11.20;3326.00;1.96;0
2;bunker;683.00;10.75;3375.00;4.98;0
2;bunker;827.00;11.10;3386.00;6.19;0
2;bunker;714.00;10.60;3557.00;4.03;0
2;bunker;1019.00;10.55;3543.00;0.41;0
2;bunker;575.00;10.57;3414.00;1.97;0
2;bunker;503.00;10.25;3552.00;4.63;0
2;bunker;680.00;11.48;3468.00;2.47;0
2;bunker;1258.00;10.55;3359.00;5.14;0
2;bunker;813.00;11.30;3522.00;0.41;0
2;bunker;368.00;12.30;3501.00;4.54;0
2;bunker;1213.00;11.43;3319.00;0.92;0
2;bunker;1120.00;9.90;3408.00;2.48;0
2;bunker;1246.00;10.95;3397.00;5.14;0
2;bunker;889.00;11.50;3428.00;2.98;0
2;bunker;1058.00;11.55;3472.00;4.19;0
2;bunker;850.00;11.68;3397.00;0.92;0
2;bunker;914.00;10.25;3315.00;3.59;0
2;bunker;976.00;11.43;3499.00;6.25;0
2;bunker;569.00;10.95;3429.00;2.64;0
2;bunker;1226.00;10.90;3520.00;5.65;0
2;bunker;1081.00;10.78;3547.00;2.04;0
2;bunker;1268.00;10.80;3444.00;4.70;0
2;bunker;1200.00;11.25;3414.00;2.54;0
2;bunker;580.00;12.80;3299.00;4.10;0
2;bunker;1000.00;10.75;3435.00;0.48;0
2;bunker;955.00;10.03;3342.00;3.15;0
2;bunker;801.00;11.07;3475.00;6.16;0
2;bunker;1281.00;9.80;3581.00;1.09;0
2;bunker;1139.00;10.05;3490.00;5.21;0
2;bunker;516.00;11.23;3465.00;1.59;0
2;bunker;658.00;11.23;3468.00;3.15;0
2;bunker;657.00;11.10;3310.00;0.99;0
2;bunker;963.00;10.93;3434.00;3.66;0
2;bunker;952.00;10.12;3572.00;0.04;0
2;bunker;1077.00;10.20;3467.00;1.60;0
2;bunker;740.00;11.62;3441.00;5.72;0
2;bunker;1304.00;12.10;3439.00;0.65;0
2;bunker;458.00;10.60;3443.00;4.77;0
2;bunker;1139.00;9.70;3306.00;0.04;0
2;bunker;865.00;11.35;3511.00;4.17;0
2;bunker;1270.00;11.20;3435.00;5.37;0
2;bunker;1201.00;9.82;3339.00;3.21;0
2;bunker;821.00;11.30;3422.00;6.23;0
2;bunker;1255.00;9.93;3572.00;1.16;0
2;bunker;584.00;11.30;3479.00;5.28;0
2;bunker;991.00;9.80;3342.00;0.55;0
2;bunker;844.00;11.20;3450.00;3.22;0
2;bunker;618.00;10.98;3432.00;5.88;0
2;bunker;1187.00;11.12;3543.00;3.73;0
2;bunker;666.00;10.50;3532.00;3.83;0
2;bunker;642.00;10.62;3343.00;1.67;0
2;bunker;652.00;10.73;3488.00;4.33;0
2;bunker;714.00;10.78;3425.00;0.71;0
2;bunker;508.00;10.65;3576.00;3.73;0
2;bunker;971.00;11.05;3459.00;0.11;0
2;bunker;1105.00;9.70;3296.00;2.78;0
2;bunker;543.00;11.78;3389.00;5.44;0
2;bunker;1235.00;10.78;3536.00;2.17;0
2;bunker;1234.00;10.73;3422.00;4.84;0
2;bunker;780.00;11.85;3336.00;1.23;0
2;bunker;1135.00;10.18;3397.00;2.78;0
2;bunker;1257.00;10.48;3553.00;0.62;0
2;bunker;1228.00;9.90;3493.00;1.83;0
2;bunker;534.00;10.90;3441.00;5.95;0
2;bunker;1168.00;9.70;3381.00;2.68;0
2;bunker;1207.00;10.15;3458.00;3.90;0
2;bunker;956.00;10.43;3361.00;1.73;0
2;bunker;459.00;11.07;3580.00;4.40;0
2;bunker;1147.00;9.70;3316.00;5.96;0
2;bunker;449.00;10.70;3476.00;2.34;0
2;bunker;770.00;10.70;3501.00;0.18;0
2;bunker;1316.00;9.90;3526.00;1.39;0
2;bunker;988.00;10.23;3358.00;4.40;0
2;bunker;622.00;12.20;3316.00;0.79;0
2;bunker;561.00;11.32;3536.00;4.91;0
2;bunker;1269.00;10.75;3469.00;0.18;0
2;bunker;573.00;12.23;3291.00;2.85;0
2;bunker;501.00;10.23;3550.00;0.69;0
2;bunker;1311.00;10.20;3505.00;1.90;0
2;bunker;469.00;10.30;3535.00;4.91;0
2;bunker;1044.00;9.70;3353.00;1.29;0
2;bunker;1008.00;10.18;3368.00;3.96;0
2;bunker;1204.00;11.03;3503.00;0.34;0
2;bunker;577.00;12.03;3529.00;3.36;0
2;bunker;1124.00;9.80;3458.00;4.57;0
2;bunker;1189.00;11.38;3298.00;2.41;0
2;bunker;1124.00;12.32;3581.00;0.25;0
2;bunker;1051.00;11.03;3508.00;0.35;0
2;bunker;1140.00;10.57;3373.00;4.47;0
2;bunker;1051.00;11.20;3430.00;0.85;0
2;bunker;775.00;10.70;3566.00;3.87;0
2;bunker;1035.00;11.32;3578.00;5.08;0
2;bunker;668.00;10.90;3392.00;2.92;0
2;bunker;750.00;11.05;3472.00;5.58;0
2;bunker;1054.00;9.70;3305.00;0.86;0
2;bunker;829.00;10.75;3528.00;3.52;0
2;bunker;464.00;10.30;3524.00;1.36;0
2;bunker;921.00;10.70;3364.00;4.03;0
2;bunker;594.00;10.73;3368.00;5.59;0
2;bunker;954.00;10.95;3406.00;3.42;0
2;bunker;927.00;10.90;3396.00;4.64;0
2;bunker;1179.00;9.88;3341.00;2.48;0
2;bunker;1073.00;9.70;3241.00;4.03;0
2;bunker;701.00;11.15;3505.00;0.41;0
2;bunker;627.00;12.00;3263.00;3.08;0
2;bunker;901.00;9.85;3582.00;0.92;0
2;bunker;1060.00;9.95;3385.00;1.02;0
2;bunker;825.00;11.00;3341.00;5.15;0
2;bunker;442.00;10.65;3530.00;2.98;0
2;bunker;1274.00;9.93;3506.00;4.54;0
2;bunker;908.00;11.50;3531.00;0.92;0
2;bunker;1138.00;9.70;3458.00;3.59;0
2;bunker;1148.00;9.70;3333.00;1.43;0
2;bunker;1118.00;9.73;3457.00;1.53;0
2;bunker;415.00;11.40;3575.00;5.65;0
2;bunker;749.00;11.15;3503.00;2.04;0
2;bunker;1032.00;9.90;3318.00;4.70;0
2;bunker;1072.00;10.50;3514.00;6.26;0
2;bunker;1141.00;9.70;3442.00;4.10;0
2;bunker;722.00;10.98;3494.00;0.48;0
2;bunker;1061.00;10.10;3321.00;3.15;0
2;bunker;960.00;9.78;3291.00;6.16;0
2;bunker;844.00;10.07;3558.00;1.09;0
2;bunker;638.00;11.05;3475.00;5.22;0
2;bunker;693.00;12.62;3256.00;0.49;0
2;bunker;1289.00;12.40;3429.00;4.61;0
2;bunker;1339.00;9.98;3529.00;5.82;0
2;bunker;784.00;11.43;3444.00;3.66;0
2;bunker;859.00;10.73;3490.00;5.22;0
2;bunker;1045.00;10.90;3405.00;1.60;0
2;bunker;1108.00;9.80;3475.00;5.72;0
